,ID1,Topic1,ID2,Topic2,Count
8223,140451,gagan,136257,devkota,210.0
8224,140451,gagan,136275,saroj,104.0
8225,140451,gagan,136276,uploaded,34.0
8227,140451,gagan,136304,maharjan,27.0
8228,140451,gagan,136324,deployed,90.0
8229,140451,gagan,136352,i'd,7.0
8230,140451,gagan,136388,iphone,7.0
8231,140451,gagan,136389,2016,460.0
8232,140451,gagan,136435,asap,13.0
8233,140451,gagan,136509,1996,7.0
8234,140451,gagan,136520,ext,32.0
8236,140451,gagan,136566,shapiro,153.0
8238,140451,gagan,136654,200,11.0
8239,140451,gagan,136716,btw,11.0
8241,140451,gagan,136786,linux,33.0
8243,140451,gagan,136821,pokhrel,16.0
8244,140451,gagan,136879,pokharel,6.0
8246,140451,gagan,137070,100,9.0
8247,140451,gagan,137139,nov,8.0
8248,140451,gagan,137202,clicking,22.0
8250,140451,gagan,137356,criteria,14.0
8251,140451,gagan,137361,dnc,26.0
8253,140451,gagan,137487,dont,12.0
8254,140451,gagan,137553,april 1st,63.0
8255,140451,gagan,137623,oct,76.0
8258,140451,gagan,137960,answered,8.0
8259,140451,gagan,138264,encrypted,151.0
8260,140451,gagan,138336,jul 28,6.0
8261,140451,gagan,138439,sharma,40.0
8262,140451,gagan,138480,displaying,6.0
8263,140451,gagan,138498,sushil,37.0
8265,140451,gagan,138672,10 minutes,10.0
8266,140451,gagan,139147,san francisco ca,6.0
8267,140451,gagan,139346,sms,31.0
8268,140451,gagan,139357,june 21,18.0
8269,140451,gagan,139369,august 25,14.0
8271,140451,gagan,139472,jul 5,8.0
8273,140451,gagan,139610,august 24,16.0
8274,140451,gagan,139786,jul 27,16.0
8275,140451,gagan,139809,lamichhane,6.0
8276,140451,gagan,139845,700,11.0
8279,140451,gagan,140451,gagan,259.0
8280,140451,gagan,140508,october 26,7.0
8281,140451,gagan,140572,july 19,13.0
8286,140451,gagan,141183,ios,40.0
8287,140451,gagan,141202,aug 25,21.0
8289,140451,gagan,141264,847,7.0
8291,140451,gagan,141554,ids,6.0
8292,140451,gagan,141774,2nd half,257.0
8293,140451,gagan,142180,postgresql,14.0
8296,140451,gagan,142604,hellosign,85.0
8297,140451,gagan,142763,oct 26,13.0
8299,140451,gagan,142871,september 30,36.0
8300,140451,gagan,142874,crm,38.0
8301,140451,gagan,142930,timeout,72.0
8303,140451,gagan,142981,the db,21.0
8304,140451,gagan,142995,timezone,14.0
8307,140451,gagan,143220,clicked,10.0
8308,140451,gagan,143302,september 29,14.0
8310,140451,gagan,143461,downloaded,17.0
8311,140451,gagan,143483,june 1st,28.0
8312,140451,gagan,143554,chmod,11.0
8313,140451,gagan,143712,june 22,24.0
8314,140451,gagan,144195,july 28,8.0
8315,140451,gagan,144485,sep 2,22.0
8317,140451,gagan,145452,eng,427.0
8319,140451,gagan,146132,july 27,6.0
8320,140451,gagan,146706,twilio,8.0
8323,140451,gagan,147775,algo,8.0
8324,140451,gagan,148696,capistrano,38.0
8325,140451,gagan,148722,110,7.0
8327,140451,gagan,149586,ftp server,42.0
8329,140451,gagan,150019,ftp,95.0
8330,140451,gagan,150575,195,16.0
8332,140451,gagan,151396,jruby,22.0
8334,140451,gagan,151965,runscope,38.0
8335,140451,gagan,152063,aug 9,13.0
8336,140451,gagan,152591,nirajan,35.0
8338,140451,gagan,153316,sftp,45.0
8342,140451,gagan,156226,2017,634.0
8343,140451,gagan,156235,cto,269.0
8344,140451,gagan,156236,i’m,92.0
8345,140451,gagan,156242,shrestha,700.0
8346,140451,gagan,156243,don’t,137.0
8348,140451,gagan,156246,aws,7.0
8349,140451,gagan,156249,feb,145.0
8350,140451,gagan,156250,startup,7.0
8351,140451,gagan,156257,webapp,9.0
8352,140451,gagan,156258,repo,12.0
8353,140451,gagan,156261,postgres,26.0
8354,140451,gagan,156266,1st,124.0
8355,140451,gagan,156269,json,103.0
8356,140451,gagan,156296,incontact,181.0
8357,140451,gagan,156328,etan,218.0
8358,140451,gagan,156332,westover,35.0
8359,140451,gagan,156335,udell,9.0
8360,140451,gagan,156345,justin mcdonald,49.0
8361,140451,gagan,156346,ftp site,9.0
8362,140451,gagan,156351,rowell,157.0
8363,140451,gagan,156352,paulus,156.0
8364,140451,gagan,156365,defaulted,6.0
8365,140451,gagan,156375,callback,8.0
8366,140451,gagan,156386,andrew weiss,6.0
8367,140451,gagan,156412,monit,7.0
8368,140451,gagan,156416,june 29,8.0
8369,140451,gagan,156422,bhishma,7.0
8370,140451,gagan,156424,schaumburg,7.0
8371,140451,gagan,156425,273,7.0
8373,140451,gagan,156439,dialer,14.0
8375,140451,gagan,156466,andrew goldberg,18.0
8377,140451,gagan,156475,mcdonald,51.0
8378,140451,gagan,156499,reierson,37.0
8379,140451,gagan,156547,utm source,19.0
8384,140451,gagan,156577,timeouts,34.0
8386,140451,gagan,156585,nanpa,6.0
8387,140451,gagan,156586,august 23,7.0
8388,140451,gagan,156594,rtd,8.0
8389,140451,gagan,156607,synch,26.0
8390,140451,gagan,156622,dob,59.0
8391,140451,gagan,156633,hii,54.0
8392,140451,gagan,156730,westbrook,9.0
8393,140451,gagan,156830,dec,33.0
8396,140451,gagan,158262,database,23.0
8397,140451,gagan,158295,fwd,12.0
8399,140451,gagan,158334,Bryan Starbuck,202.0
8400,140451,gagan,158462,entered,9.0
8402,140451,gagan,158779,encryption,9.0
8403,140451,gagan,158792,starbuck,785.0
8404,140451,gagan,158793,roshan,122.0
8405,140451,gagan,158794,axosoft,14.0
8407,140508,october 26,136162,css,6.0
8412,140508,october 26,136257,devkota,18.0
8415,140508,october 26,136389,2016,94.0
8416,140508,october 26,136416,switched,7.0
8417,140508,october 26,136435,asap,8.0
8418,140508,october 26,136509,1996,6.0
8419,140508,october 26,136566,shapiro,6.0
8421,140508,october 26,136716,btw,7.0
8427,140508,october 26,140451,gagan,7.0
8428,140508,october 26,140508,october 26,20.0
8431,140508,october 26,141264,847,6.0
8432,140508,october 26,141296,handoff,6.0
8433,140508,october 26,142763,oct 26,30.0
8435,140508,october 26,151965,runscope,7.0
8436,140508,october 26,156235,cto,18.0
8441,140508,october 26,156296,incontact,7.0
8442,140508,october 26,156328,etan,18.0
8443,140508,october 26,156351,rowell,10.0
8444,140508,october 26,156352,paulus,12.0
8445,140508,october 26,156424,schaumburg,6.0
8446,140508,october 26,156425,273,6.0
8448,140508,october 26,156811,hyman,6.0
8449,140508,october 26,156833,ssn,8.0
8451,140508,october 26,158334,Bryan Starbuck,15.0
8452,140508,october 26,158792,starbuck,54.0
8453,140565,248,136091,honeybadger,12.0
8454,140565,248,136119,fyi,13.0
8455,140565,248,136173,skype,24.0
8457,140565,248,136228,config,12.0
8459,140565,248,136275,saroj,182.0
8460,140565,248,136304,maharjan,65.0
8463,140565,248,139147,san francisco ca,133.0
8464,140565,248,139369,august 25,14.0
8465,140565,248,139609,aug 24,36.0
8466,140565,248,140565,248,16.0
8467,140565,248,140674,535,55.0
8468,140565,248,141202,aug 25,102.0
8469,140565,248,142622,timestamp,12.0
8470,140565,248,142939,callbacks,81.0
8473,140565,248,152222,aug 22,12.0
8474,140565,248,156226,2017,141.0
8477,140565,248,156269,json,12.0
8481,140565,248,156375,callback,56.0
8483,140565,248,156430,lookup,10.0
8484,140565,248,156447,bryon,172.0
8485,140565,248,156448,the callback,17.0
8486,140565,248,156833,ssn,15.0
8488,140565,248,158792,starbuck,6.0
8491,140572,july 19,136257,devkota,9.0
8493,140572,july 19,136566,shapiro,11.0
8495,140572,july 19,140451,gagan,13.0
8496,140572,july 19,140572,july 19,9.0
8500,140572,july 19,153316,sftp,6.0
8501,140572,july 19,156226,2017,30.0
8504,140572,july 19,156242,shrestha,8.0
8506,140572,july 19,156246,aws,9.0
8507,140572,july 19,156328,etan,17.0
8508,140572,july 19,156332,westover,12.0
8512,140572,july 19,158334,Bryan Starbuck,6.0
8515,140572,july 19,158792,starbuck,12.0
8516,140624,google docs,136201,usa,9.0
8519,140624,google docs,137553,april 1st,15.0
8521,140624,google docs,139809,lamichhane,6.0
8523,140624,google docs,140624,google docs,10.0
8524,140624,google docs,145452,eng,11.0
8526,140624,google docs,156230,google inc,9.0
8527,140624,google docs,156231,1600,9.0
8529,140624,google docs,156375,callback,8.0
8534,140624,google docs,158792,starbuck,11.0
8535,140674,535,136091,honeybadger,14.0
8536,140674,535,136119,fyi,15.0
8537,140674,535,136142,facebook,6.0
8538,140674,535,136173,skype,30.0
8540,140674,535,136218,feedback,6.0
8541,140674,535,136226,linkedin,6.0
8542,140674,535,136228,config,13.0
8543,140674,535,136241,blog,9.0
8545,140674,535,136275,saroj,220.0
8547,140674,535,136304,maharjan,79.0
8549,140674,535,136354,unsubscribe,12.0
8553,140674,535,137098,anymore,6.0
8556,140674,535,138900,14th,6.0
8557,140674,535,139147,san francisco ca,157.0
8558,140674,535,139369,august 25,17.0
8559,140674,535,139543,san francisco,8.0
8560,140674,535,139609,aug 24,42.0
8561,140674,535,140565,248,55.0
8562,140674,535,140674,535,25.0
8564,140674,535,141202,aug 25,130.0
8565,140674,535,142622,timestamp,14.0
8566,140674,535,142939,callbacks,97.0
8572,140674,535,152222,aug 22,14.0
8573,140674,535,156226,2017,182.0
8577,140674,535,156269,json,12.0
8581,140674,535,156375,callback,71.0
8583,140674,535,156430,lookup,12.0
8584,140674,535,156447,bryon,202.0
8585,140674,535,156448,the callback,21.0
8586,140674,535,156833,ssn,15.0
8588,140674,535,158792,starbuck,6.0
8594,140699,october 19,136226,linkedin,6.0
8596,140699,october 19,136324,deployed,6.0
8598,140699,october 19,136389,2016,179.0
8601,140699,october 19,137202,clicking,27.0
8602,140699,october 19,137427,1.5,12.0
8603,140699,october 19,137811,i.e,6.0
8604,140699,october 19,137901,400,6.0
8605,140699,october 19,140699,october 19,9.0
8606,140699,october 19,141531,october 11,9.0
8607,140699,october 19,141554,ids,13.0
8608,140699,october 19,142871,september 30,6.0
8611,140699,october 19,151965,runscope,9.0
8613,140699,october 19,156235,cto,6.0
8614,140699,october 19,156236,i’m,13.0
8615,140699,october 19,156242,shrestha,144.0
8616,140699,october 19,156243,don’t,14.0
8618,140699,october 19,156269,json,33.0
8620,140699,october 19,156351,rowell,7.0
8621,140699,october 19,156352,paulus,7.0
8625,140699,october 19,158334,Bryan Starbuck,9.0
8627,140699,october 19,158792,starbuck,150.0
8629,140756,march 11,136181,having,21.0
8631,140756,march 11,136352,i'd,33.0
8632,140756,march 11,136389,2016,146.0
8633,140756,march 11,136716,btw,9.0
8634,140756,march 11,137070,100,15.0
8635,140756,march 11,140756,march 11,19.0
8636,140756,march 11,141181,functionality,15.0
8637,140756,march 11,141503,experimenting,15.0
8638,140756,march 11,143414,invision,6.0
8639,140756,march 11,147757,extracting,15.0
8640,140756,march 11,148722,110,15.0
8641,140756,march 11,156236,i’m,30.0
8642,140756,march 11,156243,don’t,59.0
8643,140756,march 11,156296,incontact,30.0
8644,140756,march 11,156351,rowell,91.0
8645,140756,march 11,156352,paulus,87.0
8646,140756,march 11,156363,isakov,106.0
8647,140756,march 11,158262,database,45.0
8648,140756,march 11,158334,Bryan Starbuck,17.0
8649,140756,march 11,158792,starbuck,66.0
8654,140968,aug 3,136257,devkota,14.0
8655,140968,aug 3,136389,2016,99.0
8658,140968,aug 3,137085,sean,15.0
8660,140968,aug 3,137487,dont,7.0
8661,140968,aug 3,137519,aug 11,9.0
8662,140968,aug 3,138336,jul 28,9.0
8663,140968,aug 3,140968,aug 3,12.0
8665,140968,aug 3,141183,ios,9.0
8667,140968,aug 3,144195,july 28,6.0
8670,140968,aug 3,156235,cto,9.0
8671,140968,aug 3,156236,i’m,11.0
8672,140968,aug 3,156242,shrestha,25.0
8673,140968,aug 3,156243,don’t,8.0
8679,140968,aug 3,158262,database,24.0
8681,140968,aug 3,158334,Bryan Starbuck,9.0
8682,140968,aug 3,158792,starbuck,33.0
8688,141013,dialed,136389,2016,12.0
8691,141013,dialed,137139,nov,19.0
8692,141013,dialed,137623,oct,8.0
8693,141013,dialed,137960,answered,15.0
8696,141013,dialed,141013,dialed,17.0
8698,141013,dialed,141774,2nd half,19.0
8703,141013,dialed,145452,eng,37.0
8706,141013,dialed,156235,cto,7.0
8708,141013,dialed,156249,feb,22.0
8711,141013,dialed,156266,1st,22.0
8713,141013,dialed,156296,incontact,18.0
8715,141013,dialed,156351,rowell,6.0
8720,141013,dialed,156475,mcdonald,11.0
8725,141013,dialed,158334,Bryan Starbuck,6.0
8726,141013,dialed,158792,starbuck,16.0
8730,141149,realtime,136257,devkota,6.0
8731,141149,realtime,136389,2016,64.0
8736,141149,realtime,137085,sean,15.0
8738,141149,realtime,137519,aug 11,9.0
8739,141149,realtime,137623,oct,16.0
8740,141149,realtime,138336,jul 28,9.0
8743,141149,realtime,141149,realtime,6.0
8747,141149,realtime,144195,july 28,6.0
8749,141149,realtime,145452,eng,16.0
8753,141149,realtime,156226,2017,6.0
8756,141149,realtime,156242,shrestha,28.0
8762,141149,realtime,156412,monit,8.0
8769,141149,realtime,158792,starbuck,21.0
8776,141181,functionality,136181,having,11.0
8781,141181,functionality,136218,feedback,9.0
8784,141181,functionality,136257,devkota,17.0
8785,141181,functionality,136275,saroj,17.0
8786,141181,functionality,136276,uploaded,10.0
8787,141181,functionality,136304,maharjan,11.0
8788,141181,functionality,136352,i'd,11.0
8789,141181,functionality,136389,2016,81.0
8793,141181,functionality,136566,shapiro,47.0
8799,141181,functionality,136879,pokharel,8.0
8802,141181,functionality,137139,nov,10.0
8806,141181,functionality,137361,dnc,6.0
8808,141181,functionality,137553,april 1st,12.0
8820,141181,functionality,140756,march 11,15.0
8821,141181,functionality,141181,functionality,26.0
8825,141181,functionality,141774,2nd half,47.0
8830,141181,functionality,142874,crm,14.0
8838,141181,functionality,143483,june 1st,13.0
8840,141181,functionality,145452,eng,141.0
8842,141181,functionality,148510,may 2nd,55.0
8845,141181,functionality,152591,nirajan,8.0
8851,141181,functionality,156226,2017,12.0
8852,141181,functionality,156235,cto,7.0
8853,141181,functionality,156236,i’m,14.0
8854,141181,functionality,156242,shrestha,11.0
8855,141181,functionality,156243,don’t,27.0
8858,141181,functionality,156249,feb,18.0
8861,141181,functionality,156266,1st,62.0
8863,141181,functionality,156296,incontact,18.0
8864,141181,functionality,156328,etan,48.0
8866,141181,functionality,156345,justin mcdonald,7.0
8867,141181,functionality,156351,rowell,43.0
8868,141181,functionality,156352,paulus,39.0
8870,141181,functionality,156363,isakov,34.0
8876,141181,functionality,156439,dialer,8.0
8879,141181,functionality,156475,mcdonald,21.0
8885,141181,functionality,156830,dec,69.0
8888,141181,functionality,158262,database,15.0
8889,141181,functionality,158334,Bryan Starbuck,9.0
8890,141181,functionality,158462,entered,9.0
8891,141181,functionality,158792,starbuck,56.0
8892,141183,ios,136086,ror,14.0
8895,141183,ios,136114,adding,20.0
8898,141183,ios,136162,css,6.0
8899,141183,ios,136165,sidekiq,7.0
8902,141183,ios,136181,having,11.0
8904,141183,ios,136207,backend,7.0
8905,141183,ios,136218,feedback,43.0
8909,141183,ios,136233,javascript,6.0
8911,141183,ios,136257,devkota,89.0
8912,141183,ios,136270,520,8.0
8913,141183,ios,136275,saroj,72.0
8914,141183,ios,136276,uploaded,8.0
8915,141183,ios,136304,maharjan,30.0
8916,141183,ios,136324,deployed,37.0
8918,141183,ios,136335,2015,20.0
8921,141183,ios,136388,iphone,11.0
8922,141183,ios,136389,2016,914.0
8923,141183,ios,136394,we'd,36.0
8925,141183,ios,136435,asap,9.0
8928,141183,ios,136566,shapiro,15.0
8929,141183,ios,136575,3rd,10.0
8933,141183,ios,136786,linux,6.0
8937,141183,ios,137060,html,6.0
8943,141183,ios,137356,criteria,13.0
8944,141183,ios,137369,350,20.0
8946,141183,ios,137487,dont,10.0
8951,141183,ios,137811,i.e,6.0
8952,141183,ios,137901,400,8.0
8953,141183,ios,137960,answered,7.0
8957,141183,ios,138439,sharma,38.0
8958,141183,ios,138498,sushil,35.0
8960,141183,ios,138617,303,20.0
8962,141183,ios,138982,december 15,80.0
8971,141183,ios,140180,sweeney,15.0
8972,141183,ios,140374,goldberg,37.0
8973,141183,ios,140446,nov 22,102.0
8974,141183,ios,140447,november 22,436.0
8975,141183,ios,140451,gagan,40.0
8977,141183,ios,140968,aug 3,9.0
8980,141183,ios,141183,ios,150.0
8982,141183,ios,141236,may 30,25.0
8984,141183,ios,141388,the r,8.0
8987,141183,ios,141774,2nd half,9.0
8988,141183,ios,142180,postgresql,6.0
8989,141183,ios,142604,hellosign,10.0
8990,141183,ios,142642,february 15,15.0
8993,141183,ios,142930,timeout,13.0
8994,141183,ios,142931,nginx,12.0
8998,141183,ios,143028,mysql,9.0
9004,141183,ios,143317,may 17,10.0
9006,141183,ios,143461,downloaded,6.0
9008,141183,ios,143523,may 16,24.0
9010,141183,ios,143784,user id,6.0
9011,141183,ios,144145,6th ave,11.0
9015,141183,ios,144992,aug 19,10.0
9016,141183,ios,145235,security,19.0
9017,141183,ios,145452,eng,25.0
9018,141183,ios,145982,google play,6.0
9020,141183,ios,146927,ssl,7.0
9022,141183,ios,148696,capistrano,27.0
9023,141183,ios,149151,softphone,16.0
9025,141183,ios,149376,whitelist,12.0
9027,141183,ios,149652,caller id,10.0
9028,141183,ios,150019,ftp,14.0
9029,141183,ios,150395,comcast,13.0
9034,141183,ios,152063,aug 9,11.0
9035,141183,ios,152149,aug 17,30.0
9039,141183,ios,153320,filtering,6.0
9040,141183,ios,153668,whitelisting,8.0
9041,141183,ios,155496,hipaa,13.0
9042,141183,ios,156175,bellevue,14.0
9043,141183,ios,156226,2017,211.0
9046,141183,ios,156235,cto,151.0
9047,141183,ios,156236,i’m,32.0
9048,141183,ios,156242,shrestha,70.0
9049,141183,ios,156243,don’t,66.0
9050,141183,ios,156245,rds,16.0
9051,141183,ios,156246,aws,23.0
9052,141183,ios,156250,startup,8.0
9054,141183,ios,156257,webapp,10.0
9055,141183,ios,156258,repo,33.0
9056,141183,ios,156261,postgres,21.0
9058,141183,ios,156269,json,17.0
9059,141183,ios,156296,incontact,195.0
9061,141183,ios,156328,etan,33.0
9064,141183,ios,156345,justin mcdonald,518.0
9066,141183,ios,156348,st cloud mn,18.0
9067,141183,ios,156351,rowell,362.0
9068,141183,ios,156352,paulus,546.0
9070,141183,ios,156375,callback,10.0
9071,141183,ios,156386,andrew weiss,16.0
9074,141183,ios,156417,whitepages,17.0
9079,141183,ios,156439,dialer,440.0
9082,141183,ios,156462,954,16.0
9083,141183,ios,156463,867,16.0
9084,141183,ios,156464,6800,16.0
9085,141183,ios,156465,sabath,270.0
9086,141183,ios,156466,andrew goldberg,61.0
9087,141183,ios,156467,jason edwards,34.0
9088,141183,ios,156468,kicked out,35.0
9089,141183,ios,156475,mcdonald,18.0
9090,141183,ios,156499,reierson,31.0
9101,141183,ios,156622,dob,16.0
9103,141183,ios,156633,hii,20.0
9109,141183,ios,157629,april 2nd,21.0
9110,141183,ios,158262,database,43.0
9111,141183,ios,158295,fwd,16.0
9113,141183,ios,158334,Bryan Starbuck,128.0
9115,141183,ios,158471,lte,15.0
9117,141183,ios,158780,firewall,14.0
9118,141183,ios,158792,starbuck,542.0
9119,141183,ios,158793,roshan,42.0
9122,141202,aug 25,136091,honeybadger,29.0
9123,141202,aug 25,136113,ssh,7.0
9124,141202,aug 25,136119,fyi,29.0
9125,141202,aug 25,136173,skype,85.0
9126,141202,aug 25,136181,having,7.0
9127,141202,aug 25,136257,devkota,6.0
9128,141202,aug 25,136275,saroj,513.0
9129,141202,aug 25,136304,maharjan,185.0
9130,141202,aug 25,136324,deployed,14.0
9131,141202,aug 25,136389,2016,37.0
9132,141202,aug 25,136654,200,15.0
9133,141202,aug 25,136786,linux,17.0
9134,141202,aug 25,139147,san francisco ca,332.0
9135,141202,aug 25,139369,august 25,53.0
9136,141202,aug 25,139609,aug 24,87.0
9137,141202,aug 25,139610,august 24,8.0
9138,141202,aug 25,139845,700,7.0
9139,141202,aug 25,140451,gagan,21.0
9140,141202,aug 25,140565,248,102.0
9141,141202,aug 25,140674,535,130.0
9143,141202,aug 25,141202,aug 25,37.0
9144,141202,aug 25,142622,timestamp,29.0
9145,141202,aug 25,142939,callbacks,232.0
9147,141202,aug 25,143554,chmod,7.0
9148,141202,aug 25,148696,capistrano,24.0
9149,141202,aug 25,151396,jruby,14.0
9150,141202,aug 25,152222,aug 22,29.0
9151,141202,aug 25,156226,2017,343.0
9154,141202,aug 25,156242,shrestha,22.0
9155,141202,aug 25,156243,don’t,17.0
